City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
137,Padang,ID,2021-07-30 21:35:00,-0.9492,100.3543,76.32,84,79,3.49
138,Adrar,MR,2021-07-30 21:37:24,20.5022,-10.0711,98.06,20,76,7.74
139,Alofi,NU,2021-07-30 21:37:24,-19.0595,-169.9187,78.69,89,91,8.05
140,Yar-Sale,RU,2021-07-30 21:37:25,66.8333,70.8333,47.28,95,100,16.04
141,Orcopampa,PE,2021-07-30 21:37:25,-15.2661,-72.3417,52.32,39,18,8.63
142,Tasiilaq,GL,2021-07-30 21:37:25,65.6145,-37.6368,50.16,79,20,1.03
143,Barabai,ID,2021-07-30 21:37:26,-2.5833,115.3833,72.99,97,96,2.19
144,Tamiahua,MX,2021-07-30 21:37:26,21.2667,-97.45,86.79,62,100,10.36
145,Hienghene,NC,2021-07-30 21:37:26,-20.6833,164.9333,67.53,52,0,7.7
146,Acapulco,MX,2021-07-30 21:32:35,16.8634,-99.8901,87.62,66,75,4.61
147,Cam Ranh,VN,2021-07-30 21:37:27,11.9214,109.1591,82.36,78,20,2.3
148,La Palma,US,2021-07-30 21:37:27,33.8464,-118.0467,106.93,52,20,5.99
149,Paamiut,GL,2021-07-30 21:37:28,61.994,-49.6678,46.44,83,100,7.27
150,Avarua,CK,2021-07-30 21:37:28,-21.2078,-159.775,75.25,73,20,12.66
151,Georgetown,MY,2021-07-30 21:37:29,5.4112,100.3354,77.9,93,20,1.99
152,Ugoofaaru,MV,2021-07-30 21:36:14,5.6667,73.0,82.2,75,86,9.73
153,Krasnoselkup,RU,2021-07-30 21:37:29,65.7,82.4667,53.28,65,72,5.97
154,College,US,2021-07-30 21:37:29,64.8569,-147.8028,68.67,66,90,3.44
155,Bima,ID,2021-07-30 21:37:30,-8.4667,118.7167,72.63,95,47,5.26
156,Manggar,ID,2021-07-30 21:37:30,-2.8833,108.2667,80.17,78,22,8.95
157,Urengoy,RU,2021-07-30 21:34:20,65.9667,78.3667,48.38,91,34,8.14
158,Lavrentiya,RU,2021-07-30 21:37:31,65.5833,-171.0,45.61,89,99,7.96
159,Olafsvik,IS,2021-07-30 21:37:31,64.8945,-23.7142,56.57,85,100,1.95
160,Longyearbyen,SJ,2021-07-30 21:37:32,78.2186,15.6401,39.04,70,75,12.66
161,Grand-Lahou,CI,2021-07-30 21:37:32,5.1367,-5.0242,75.63,90,47,7.81
162,Gornopravdinsk,RU,2021-07-30 21:37:32,60.05,69.9,54.14,99,100,3.51
163,Yarmouth,US,2021-07-30 21:33:51,41.7057,-70.2286,80.94,67,40,10.0
164,Bambous Virieux,MU,2021-07-30 21:37:33,-20.3428,57.7575,70.05,64,40,12.66
165,Old Saybrook,US,2021-07-30 21:37:33,41.2918,-72.3762,82.45,49,1,1.01
166,Marawi,PH,2021-07-30 21:37:34,7.9986,124.2928,67.64,84,80,3.89
167,Thunder Bay,CA,2021-07-30 21:34:09,48.4001,-89.3168,72.99,58,90,11.5
168,Kampene,CD,2021-07-30 21:37:34,-3.6,26.6667,72.05,44,8,2.19
169,Okha,RU,2021-07-30 21:37:35,53.5739,142.9478,52.97,78,100,11.79
170,Sao Felix Do Xingu,BR,2021-07-30 21:37:35,-6.6447,-51.995,80.42,38,98,3.13
171,Honiara,SB,2021-07-30 21:37:36,-9.4333,159.95,82.06,78,81,1.79
172,Babina,IN,2021-07-30 21:37:36,25.25,78.4667,77.18,92,100,9.15
173,Norman Wells,CA,2021-07-30 21:37:36,65.282,-126.8329,80.64,39,20,9.22
174,Katsuura,JP,2021-07-30 21:37:37,35.1333,140.3,80.11,82,10,9.71
175,Mae Ramat,TH,2021-07-30 21:37:37,16.984,98.5166,73.9,99,100,2.3
176,Parthenay,FR,2021-07-30 21:37:37,46.6667,-0.4167,59.92,91,39,7.0
177,Cap Malheureux,MU,2021-07-30 21:37:38,-19.9842,57.6142,70.29,70,68,4.0
178,Faanui,PF,2021-07-30 21:37:38,-16.4833,-151.75,77.79,72,83,17.56
179,Nanortalik,GL,2021-07-30 21:37:39,60.1432,-45.2371,45.1,83,100,11.5
180,Itoman,JP,2021-07-30 21:37:39,26.1247,127.6694,82.42,89,20,4.61
181,Cootamundra,AU,2021-07-30 21:37:39,-34.65,148.0333,49.95,74,96,4.97
182,Port Alfred,ZA,2021-07-30 21:37:40,-33.5906,26.891,57.9,74,29,5.86
183,Kupang,ID,2021-07-30 21:37:40,-10.1667,123.5833,70.38,94,20,2.3
184,Souillac,MU,2021-07-30 21:37:41,-20.5167,57.5167,70.18,64,40,12.66
185,Xiuyan,CN,2021-07-30 21:37:41,40.2928,123.2744,73.26,97,100,5.93
186,Saint-Augustin,CA,2021-07-30 21:37:42,51.226,-58.6502,60.66,70,100,16.75
187,Haines Junction,CA,2021-07-30 21:37:42,60.7522,-137.5108,69.75,40,0,6.91
188,Kruisfontein,ZA,2021-07-30 21:37:42,-34.0033,24.7314,51.48,76,7,7.09
189,Saint-Georges,GD,2021-07-30 21:36:30,12.0564,-61.7485,83.88,79,20,18.41
190,Saldanha,ZA,2021-07-30 21:37:43,-33.0117,17.9442,51.85,84,3,7.07
191,Karratha,AU,2021-07-30 21:37:43,-20.7377,116.8463,65.75,77,61,9.8
192,Floro,NO,2021-07-30 21:37:44,61.5996,5.0328,57.16,67,11,18.41
193,Busselton,AU,2021-07-30 21:37:44,-33.65,115.3333,42.08,76,97,12.82
194,Mahebourg,MU,2021-07-30 21:35:45,-20.4081,57.7,70.09,64,40,12.66
195,Dolores,AR,2021-07-30 21:37:44,-36.3132,-57.6792,45.86,59,0,8.46
196,Kodiak,US,2021-07-30 21:37:45,57.79,-152.4072,54.93,80,100,4.83
197,Hauterive,FR,2021-07-30 21:37:45,46.0901,3.4459,68.76,86,59,3.18
198,Bereda,ES,2021-07-30 21:37:46,43.2686,-7.5406,59.41,93,100,2.98
199,Nantucket,US,2021-07-30 21:37:32,41.2835,-70.0995,80.94,65,1,11.5
200,Wagga Wagga,AU,2021-07-30 21:37:46,-35.1167,147.3667,52.21,62,90,10.36
201,Santa Maria,BR,2021-07-30 21:37:47,-29.6842,-53.8069,51.1,66,0,5.75
202,Tashtagol,RU,2021-07-30 21:37:47,52.7657,87.8894,54.01,93,57,1.16
203,Chardara,KZ,2021-07-30 21:37:48,41.2547,67.9692,74.46,36,0,12.19
204,Shemonaikha,KZ,2021-07-30 21:37:48,50.6328,81.9056,52.38,54,0,6.02
205,Tiksi,RU,2021-07-30 21:35:33,71.6872,128.8694,47.97,74,40,7.54
206,Madang,PG,2021-07-30 21:37:49,-5.2246,145.7966,75.78,90,84,4.27
207,Salihorsk,BY,2021-07-30 21:37:49,52.7876,27.5415,62.6,75,87,5.75
208,Ahipara,NZ,2021-07-30 21:37:49,-35.1667,173.1667,58.15,89,100,16.58
209,Duluth,US,2021-07-30 21:37:16,46.7833,-92.1066,82.56,42,1,1.01
210,Yulara,AU,2021-07-30 21:37:50,-25.2406,130.9889,49.84,66,1,3.44
211,Bardiyah,LY,2021-07-30 21:37:50,31.7561,25.0865,79.88,78,0,14.05
212,Minot,US,2021-07-30 21:37:51,48.2325,-101.2963,91.62,25,1,8.05
213,Margate,GB,2021-07-30 21:35:33,51.3813,1.3862,61.7,76,60,4.0
214,Tuensang,IN,2021-07-30 21:37:51,26.2833,94.8333,70.39,98,100,2.08
215,Ust-Ishim,RU,2021-07-30 21:37:52,57.6935,71.1665,56.71,99,100,7.87
216,Ballina,AU,2021-07-30 21:37:52,-28.8667,153.5667,42.76,100,1,0.0
217,Okhotsk,RU,2021-07-30 21:37:53,59.3833,143.3,58.68,56,89,3.09
218,Maniitsoq,GL,2021-07-30 21:37:53,65.4167,-52.9,49.95,77,79,1.32
219,Bethel,US,2021-07-30 21:37:49,41.3712,-73.414,80.91,54,20,1.99
220,Morondava,MG,2021-07-30 21:37:54,-20.2833,44.2833,70.5,66,18,9.26
221,Saskylakh,RU,2021-07-30 21:37:54,71.9167,114.0833,74.14,45,11,6.62
222,Lazaro Cardenas,MX,2021-07-30 21:33:15,17.9583,-102.2,85.55,69,74,7.58
223,Hobyo,SO,2021-07-30 21:37:55,5.3505,48.5268,76.39,80,100,24.23
224,Saint-Philippe,RE,2021-07-30 21:37:55,-21.3585,55.7679,67.59,76,75,16.06
225,Mount Isa,AU,2021-07-30 21:37:55,-20.7333,139.5,51.57,58,5,1.14
226,Saint-Louis,SN,2021-07-30 21:37:56,16.3333,-15.0,89.24,53,99,18.32
227,Hithadhoo,MV,2021-07-30 21:37:56,-0.6,73.0833,81.21,75,93,5.99
228,Batagay-Alyta,RU,2021-07-30 21:37:57,67.8006,130.4114,68.02,30,33,1.72
229,Talnakh,RU,2021-07-30 21:37:57,69.4865,88.3972,58.19,90,100,6.33
230,Puyang,CN,2021-07-30 21:37:57,29.4603,119.8861,76.23,96,89,1.77
231,Kawalu,ID,2021-07-30 21:37:58,-7.3817,108.2082,71.73,97,96,1.83
232,Fougamou,GA,2021-07-30 21:37:58,-1.2154,10.5838,73.29,76,42,3.44
233,Mattru,SL,2021-07-30 21:37:59,7.6244,-11.8332,73.27,97,95,2.8
234,Poum,NC,2021-07-30 21:37:59,-20.2333,164.0167,70.54,57,0,24.34
235,Zheshart,RU,2021-07-30 21:38:00,62.0731,49.5733,55.8,97,88,5.03
236,Polson,US,2021-07-30 21:38:00,47.6936,-114.1632,99.1,21,28,4.92
237,Broome,US,2021-07-30 21:38:01,42.2506,-75.833,70.18,60,20,5.01
238,Rassvet,RU,2021-07-30 21:38:01,46.8333,40.75,73.63,67,45,3.44
239,Baruun-Urt,MN,2021-07-30 21:38:01,46.6806,113.2792,60.04,88,100,11.68
240,Camana,PE,2021-07-30 21:38:02,-16.6228,-72.7111,61.03,81,80,4.65
241,Killeen,US,2021-07-30 21:38:02,31.1171,-97.7278,97.16,49,20,6.91
242,Bam,IR,2021-07-30 21:38:02,29.106,58.357,86.14,20,12,11.39
243,Tabuk,PH,2021-07-30 21:38:03,17.4189,121.4443,76.82,84,100,1.63
244,Bengkulu,ID,2021-07-30 21:37:56,-3.8004,102.2655,74.41,92,24,4.97
245,Kendari,ID,2021-07-30 21:38:03,-3.945,122.4989,73.22,95,99,3.02
246,Davila,PH,2021-07-30 21:38:04,18.4726,120.5763,80.58,86,100,24.79
247,Bulgan,MN,2021-07-30 21:38:04,48.8125,103.5347,51.48,90,12,3.11
248,Lompoc,US,2021-07-30 21:38:05,34.6391,-120.4579,94.01,68,75,17.27
249,Ibanda,TZ,2021-07-30 21:38:05,-2.7974,32.4746,72.84,49,56,4.68
250,Yumen,CN,2021-07-30 21:38:05,40.2833,97.2,76.69,19,0,17.34
251,Ojinaga,MX,2021-07-30 21:38:06,29.5667,-104.4167,99.57,26,1,0.0
252,Conakry,GN,2021-07-30 21:38:06,9.538,-13.6773,77.07,94,75,4.61
253,Flinders,AU,2021-07-30 21:38:06,-34.5833,150.8552,52.38,58,51,1.01
254,North Platte,US,2021-07-30 21:36:09,41.1239,-100.7654,97.0,52,1,12.66
255,Eyl,SO,2021-07-30 21:38:07,7.9803,49.8164,76.15,70,85,22.01
256,Homer,US,2021-07-30 21:38:07,59.6425,-151.5483,57.78,76,90,4.61
257,Sambava,MG,2021-07-30 21:38:08,-14.2667,50.1667,66.76,89,47,11.12
258,Hami,CN,2021-07-30 21:38:08,42.8,93.45,82.44,22,10,19.62
259,Qeshm,IR,2021-07-30 21:38:08,26.9581,56.2719,93.07,80,3,6.17
260,Mikuni,JP,2021-07-30 21:38:09,36.2171,136.1519,75.11,79,3,2.55
261,Grindavik,IS,2021-07-30 21:38:09,63.8424,-22.4338,61.27,72,0,5.75
262,Angoche,MZ,2021-07-30 21:38:10,-16.2325,39.9086,72.68,78,58,9.95
263,Kumluca,TR,2021-07-30 21:38:10,36.3703,30.2869,87.57,32,0,8.32
264,Palasa,IN,2021-07-30 21:38:11,18.7667,84.4167,80.65,76,100,4.52
265,Bavly,RU,2021-07-30 21:38:11,54.393,53.2602,64.58,77,77,5.59
266,Nome,US,2021-07-30 21:33:15,64.5011,-165.4064,50.16,100,90,3.44
267,Isla Vista,US,2021-07-30 21:36:33,34.4133,-119.861,106.34,56,40,12.66
268,Zharkent,KZ,2021-07-30 21:38:12,44.1628,80.0,60.8,77,68,4.34
269,San Jose,US,2021-07-30 21:34:27,37.3394,-121.895,100.11,46,20,10.36
270,Yatou,CN,2021-07-30 21:38:12,37.15,122.3833,77.38,87,6,8.93
271,Rognan,NO,2021-07-30 21:38:13,67.0953,15.3878,55.76,88,100,3.62
272,Kokubu,JP,2021-07-30 21:38:13,31.7333,130.7667,78.85,94,75,5.75
273,Beringovskiy,RU,2021-07-30 21:38:13,63.05,179.3167,42.66,74,97,17.63
274,Pangnirtung,CA,2021-07-30 21:38:14,66.1451,-65.7125,50.0,87,75,4.61
275,Debre Tabor,ET,2021-07-30 21:38:14,11.85,38.0167,52.36,98,100,4.14
276,Pisco,PE,2021-07-30 21:34:50,-13.7,-76.2167,64.45,72,20,16.11
277,Esil,KZ,2021-07-30 21:38:15,51.9556,66.4042,72.9,28,99,18.66
278,Tilichiki,RU,2021-07-30 21:38:15,60.4667,166.1,52.32,49,3,17.87
279,Enshi,CN,2021-07-30 21:38:15,30.3,109.4833,70.81,91,6,1.61
280,Dumfries,US,2021-07-30 21:34:27,38.5676,-77.328,91.89,46,1,8.05
281,Veere,NL,2021-07-30 21:38:16,51.5483,3.6667,63.39,89,75,8.01
282,Dauphin,CA,2021-07-30 21:38:16,51.1494,-100.0502,82.54,47,1,4.61
283,Shirokiy,RU,2021-07-30 21:38:17,49.758,129.523,67.69,98,100,10.85
284,Hamilton,US,2021-07-30 21:36:27,39.1834,-84.5333,85.08,50,20,1.99
285,Kieta,PG,2021-07-30 21:38:17,-6.2167,155.6333,81.82,80,41,5.3
286,Guangyuan,CN,2021-07-30 21:38:18,32.442,105.823,74.52,96,4,2.26
